value,anomaly
2862.37238580971,0
2644.66315681727,0
2652.04069792549,0
2222.1485834421,0
2209.17946700098,0
1714.5369228903,0
1671.21738674216,0
1678.00913519703,0
1796.35677084031,0
1924.27118133015,0
2550.1997615795,0
2509.84321746072,0
2418.26861360512,0
2533.4714673142,0
2224.14088096614,0
1903.68956061735,0
1706.67427747764,0
1514.09132080271,0
1484.98439577836,0
1517.78823633506,0
1710.56345941418,0
2320.78621805463,0
2472.32331628039,0
3018.05886170788,0
3050.79571614526,0
2925.17807464124,0
2859.0069330866,0
2452.59114878119,0
2363.44482752033,0
1996.77047460925,0
1852.60952507508,0
1849.91484862192,0
2048.48092397401,0
2228.26736072212,0
2427.93287851122,0
2676.97576143184,0
2726.33237122279,0
2473.94828699929,0
2283.42162227652,0
2054.06504813437,0
1654.19249930783,0
1623.58560268337,0
1421.34688229737,0
1594.93148884405,0
1857.56300076045,0
2275.28831483378,0
2664.69993328185,0
2857.21597449983,0
2886.19676322378,0
3030.9222109618,0
2838.34707495514,0
2582.05071466737,0
2340.89441167345,0
2028.56462488185,0
1989.3886961219,0
1732.72989183326,0
3508.79619048408,1
2302.63746181257,0
2541.1070101401,0
2637.4371372208,0
2713.74921189347,0
2527.04353749194,0
2183.07406538557,0
2108.82065472243,0
1694.01743375515,0
1496.90996252292,0
1588.43186700323,0
1510.57131833784,0
1821.74015741513,0
2114.17760014955,0
2572.31030013855,0
2955.15943597597,0
2931.58164008084,0
2878.83130740651,0
2893.88980036107,0
2525.73141578508,0
2142.90225949467,0
1865.1194703905,0
1742.44943083893,0
1769.25500681236,0
1963.08220935853,0
2118.91314048511,0
2426.99557744212,0
2598.33422173496,0
2498.60950590814,0
2362.375671474,0
2324.03760569737,0
1780.65733465662,0
1563.18995053972,0
1277.41616049921,0
1306.00873353767,0
1554.64264693839,0
1723.67643864912,0
2105.23101504437,0
2460.01421569806,0
2633.77471367878,0
2937.36812065273,0
2888.9031598414,0
2656.07137175784,0
2411.25967391296,0
2035.8917562641,0
1838.01200052853,0
1494.9581226054,0
1746.35407986341,0
1974.23980180945,0
2172.37537119752,0
2374.7619098882,0
2510.60919535975,0
2467.37657231129,0
2402.01682071553,0
2022.22257957994,0
1822.98487896113,0
1550.91257925025,0
1347.11638188233,0
1083.61399440548,0
1471.64843543763,0
1743.11012908524,0
2252.60877658706,0
2474.50824674475,0
2535.08953530067,0
2760.25422320963,0
2890.88218842528,0
2684.26913190757,0
2223.00411633614,0
2180.37998375275,0
1890.38900603928,0
1318.70941345164,0
1719.35310186925,0
1679.98797302771,0
2104.80977859534,0
2393.23297064113,0
2476.0986785659,0
2340.78164948166,0
2467.76463106086,0
2120.73684343321,0
1937.13251232879,0
1567.25592172187,0
1465.3686466654,0
1404.03792893862,0
1508.25907454566,0
1777.85237644052,0
2125.59975808756,0
2668.9379806649,0
2845.86487111724,0
2834.48219748747,0
2993.25052704695,0
2673.81342431468,0
2588.90341690383,0
2165.09017830234,0
1983.17038660497,0
1850.64638313326,0
1745.93841379474,0
2068.33675357597,0
2346.45018697793,0
2462.95716326532,0
2602.05816361758,0
2584.28878194156,0
2634.39741111621,0
2415.4512417492,0
2117.31300377611,0
2030.80704237788,0
1482.77279942005,0
1729.81035542206,0
1646.84374587449,0
1949.93519267795,0
2246.13456256277,0
2768.73964254623,0
2957.84576206294,0
3215.38393415914,0
3090.4029028822,0
3014.20577213986,0
2761.79078633634,0
2435.16291142196,0
2364.39857369829,0
2144.98398718489,0
2070.95561572582,0
2320.75571873051,0
2366.32011662924,0
2570.88834649687,0
2839.60512876225,0
2803.28419009346,0
2872.81181443768,0
2575.52653320908,0
2255.52128045608,0
1817.86620738744,0
1826.69491883439,0
1929.12933866025,0
1987.2487406844,0
2245.95160003103,0
2611.13020432763,0
3007.75367669244,0
3191.83328347826,0
3215.44886071212,0
3359.14321201415,0
3186.64966073908,0
2927.32493174702,0
2687.26621479002,0
2303.96041796023,0
2212.45762104854,0
2212.98159450391,0
2565.62690107694,0
2516.36672386083,0
2845.86960666553,0
3094.91369922628,0
2783.40516808895,0
2977.97509587769,0
2583.3541663546,0
2396.05493340599,0
1972.11279153702,0
1954.9395993133,0
1778.16110049281,0
1966.8815271084,0
2306.48505513819,0
2665.81514505442,0
3077.16994617727,0
3279.26592225072,0
3322.39320313226,0
3327.50083929181,0
3201.29019281208,0
2911.0059627823,0
2369.95695587147,0
2547.08395755416,0
2448.04259843096,0
2240.28467794824,0
2323.27419807388,0
2578.66078651474,0
2806.81822739474,0
2961.61484706236,0
3006.15392055446,0
2709.99483175744,0
2594.77036808142,0
2476.66970412559,0
2009.60309773051,0
1864.88892623228,0
1837.35821330427,0
1992.64649857225,0
2359.90280070271,0
2505.91361004002,0
2973.15003505669,0
3166.00160204113,0
3317.75142731596,0
3189.67349019626,0
3016.90457980457,0
2762.67550541097,0
2592.87069280112,0
2290.75487959779,0
2291.61317855233,0
2095.7932966833,0
2272.86039879647,0
2568.46093916463,0
2657.34015918198,0
2925.9470048223,0
2953.4955558429,0
2736.14968321184,0
2408.11188105015,0
2207.97790680119,0
1940.19576124149,0
1681.49367390153,0
1538.08656313586,0
1910.94187305958,0
2166.11353178371,0
2266.98017437956,0
2742.04840034019,0
3038.58002128997,0
3109.84667716424,0
3120.26192962264,0
3107.16772672304,0
2751.34646892928,0
2619.69818855171,0
2304.58055982481,0
1877.78123766824,0
2116.57957355163,0
2149.21635405514,0
2332.71351175848,0
2764.87336352377,0
2905.21690374738,0
2891.68794779922,0
2616.54397868794,0
2553.84801663543,0
2106.57246283105,0
1924.64499042356,0
1589.89957112633,0
1696.39414780231,0
1940.57708616876,0
2067.02547416095,0
2280.91651123301,0
2521.39839654123,0
3119.29307231256,0
3069.56062707354,0
3062.1282926173,0
2945.77421439367,0
2607.74681575013,0
2344.9974402746,0
2159.08127599969,0
2085.08089522043,0
2146.97028080814,0
2192.97149807523,0
2415.02742851916,0
2645.83680759908,0
2867.18911013084,0
2769.8524936367,0
2668.38079960558,0
2534.17490493615,0
2416.25190560225,0
1993.54900783904,0
1669.59871706147,0
1621.62784521764,0
1784.85742231924,0
1998.25304124541,0
2380.61320996024,0
2782.29197573622,0
2972.44926569405,0
3276.72031678761,0
3399.62170006411,0
3146.64046409476,0
2751.09073613432,0
2443.5756237658,0
2213.21885778757,0
2071.32160252802,0
2224.29792467721,0
2299.89212085406,0
2428.6752262884,0
2909.61389708454,0
2862.59082317273,0
3077.6730722391,0
2836.08428241357,0
2632.31770113068,0
2486.25006069789,0
2106.98799604546,0
1840.40106137646,0
1884.17472708978,0
1924.86096106785,0
2539.41438480178,0
2784.59005024181,0
3114.70087802208,0
3489.76949336243,0
3590.27594702724,0
3434.19105136955,0
3193.08866002052,0
2878.12894993519,0
2682.25147368458,0
2647.70012279813,0
2426.82950205859,0
2427.58665159251,0
2601.01505251584,0
2862.72537479722,0
3122.53383646756,0
1784.27968233376,1
3191.79171248758,0
3174.10924495631,0
2640.55903026504,0
2580.10916591421,0
2363.78833215726,0
2172.74269631839,0
1918.25564109384,0
2242.07488401275,0
2421.37183353348,0
2851.73622736344,0
3111.9995803232,0
3518.21005190097,0
3598.66410762611,0
3637.53609846984,0
3748.50463204067,0
3100.1382620261,0
2755.87566222999,0
2641.17119288192,0
2344.02971082729,0
2601.50610140016,0
2708.27681445554,0
3001.19478920498,0
3190.14850996923,0
3209.84141588594,0
3270.18216256406,0
3364.73553826645,0
2864.74611431202,0
2731.80206613877,0
2480.72794376414,0
2243.23027302867,0
2230.26229961918,0
2469.48274519489,0
2675.16353674121,0
2938.1435300134,0
3073.21927354221,0
3557.54364534974,0
3571.36916121921,0
3635.72384686382,0
3356.44288949265,0
3057.58873016271,0
2857.65543389959,0
2693.88212828175,0
2559.6867483005,0
2670.03057056649,0
2960.03145142128,0
3004.17834870216,0
3223.55363016782,0
3317.59658988509,0
3289.87969743685,0
3075.98464567851,0
3069.22099236903,0
2664.51769217404,0
2466.46149226413,0
2244.21836784372,0
2192.70923482194,0
2387.63723428332,0
2555.94080181764,0
2773.38038477829,0
3323.16026687787,0
3621.0421458311,0
3594.6233808461,0
3735.78180048321,0
3476.04287551721,0
3042.66668704723,0
2827.14863869533,0
2702.92119076087,0
2383.62841525695,0
2625.12820480894,0
2764.57098656566,0
